Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],Dissolved Oxygen,Dissolved Oxygen [quality],Dissolved Oxygen (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
2023-08-25 23:00:00,2488,0.925,268.358,4.217,1020.0,20.692,1020.0,6.797,1020.0,93.363,1020.0,8.117,1020.0,35.567,1020.0,53.741,1020.0,2.681,1020.0
2023-08-25 23:30:00,2489,3.689,35.793,3.783,1020.0,20.661,1020.0,7.048,1020.0,96.756,1020.0,8.11,1020.0,35.568,1020.0,53.742,1020.0,2.459,1020.0
2023-08-26 00:00:00,2490,2.221,166.961,3.928,1020.0,20.621,1020.0,6.164,1020.0,,,8.116,1020.0,35.565,1020.0,53.737,1020.0,2.119,1020.0
2023-08-26 00:30:00,2491,4.576,37.21,3.426,1020.0,20.594,1020.0,6.715,1020.0,92.073,1020.0,8.105,1020.0,35.563,1020.0,53.734,1020.0,2.51,1020.0
2023-08-26 01:00:00,2492,5.244,157.092,2.873,1020.0,20.581,1020.0,,,,,8.104,1020.0,35.565,1020.0,53.737,1020.0,2.016,1020.0
2023-08-26 01:30:00,2493,0.485,320.548,4.733,1020.0,20.547,1020.0,6.306,1020.0,,,8.1,1020.0,35.565,1020.0,53.737,1020.0,2.801,1020.0
2023-08-26 02:00:00,2494,2.484,168.181,3.505,1020.0,20.503,1020.0,6.533,1020.0,,,8.102,1020.0,35.562,1020.0,53.732,1020.0,2.119,1020.0
2023-08-26 02:30:00,2495,5.113,208.979,3.744,1020.0,20.473,1020.0,6.788,1020.0,92.87,1020.0,8.103,1020.0,35.556,1020.0,53.724,1020.0,4.676,1020.0
2023-08-26 03:00:00,2496,2.599,279.898,3.19,1020.0,20.444,1020.0,,,,,8.105,1020.0,35.553,1020.0,53.72,1020.0,2.222,1020.0
2023-08-26 03:30:00,2497,5.09,334.11,3.938,1020.0,20.396,1020.0,6.53,1020.0,,,8.097,1020.0,35.552,1020.0,53.717,1020.0,2.592,1020.0
2023-08-26 04:00:00,2498,2.667,195.357,3.049,1020.0,20.316,1020.0,6.773,1020.0,92.391,1020.0,8.099,1020.0,35.544,1020.0,53.706,1020.0,2.209,1020.0
2023-08-26 04:30:00,2499,4.165,3.239,3.958,1020.0,20.272,1020.0,6.633,1020.0,,,8.102,1020.0,35.538,1020.0,53.698,1020.0,2.576,1020.0
2023-08-26 05:00:00,2500,2.865,228.815,4.041,1020.0,20.259,1020.0,,,,,8.105,1020.0,35.545,1020.0,53.707,1020.0,3.039,1020.0
2023-08-26 05:30:00,2501,1.818,207.043,2.12,1020.0,20.189,1020.0,,,,,8.099,1020.0,35.545,1020.0,53.707,1020.0,2.956,1020.0
2023-08-26 06:00:00,2502,3.475,26.375,3.596,1020.0,20.123,1020.0,6.72,1020.0,,,8.102,1020.0,35.548,1020.0,53.711,1020.0,2.236,1020.0
2023-08-26 06:30:00,2503,3.587,339.702,3.039,1020.0,20.066,1020.0,6.698,1020.0,,,8.098,1020.0,35.547,1020.0,53.71,1020.0,3.696,1020.0
2023-08-26 07:00:00,2504,3.286,297.307,1.952,1020.0,19.99,1020.0,6.749,1020.0,,,8.103,1020.0,35.553,1020.0,53.717,1020.0,2.013,1020.0
2023-08-26 07:30:00,2505,3.895,79.543,2.051,1020.0,19.99,1020.0,6.887,1020.0,93.396,1020.0,8.096,1020.0,35.555,1020.0,53.72,1020.0,2.218,1020.0
2023-08-26 08:00:00,2506,5.886,339.675,2.174,1020.0,19.93,1020.0,6.943,1020.0,94.039,1020.0,8.094,1020.0,35.547,1020.0,53.709,1020.0,2.035,1020.0
2023-08-26 08:30:00,2507,2.544,285.701,2.996,1020.0,19.966,1020.0,7.006,1020.0,94.97,1020.0,8.094,1020.0,35.553,1020.0,53.717,1020.0,2.203,1020.0
2023-08-26 09:00:00,2508,4.038,359.435,2.577,1020.0,19.978,1020.0,7.018,1020.0,95.16,1020.0,8.095,1020.0,35.554,1020.0,53.718,1020.0,2.27,1020.0
2023-08-26 09:30:00,2509,4.182,130.361,2.078,1020.0,19.984,1020.0,7.007,1020.0,95.019,1020.0,8.092,1020.0,35.554,1020.0,53.719,1020.0,2.181,1020.0
2023-08-26 09:30:00,2510,4.182,130.361,2.078,1020.0,19.984,1020.0,7.007,1020.0,95.019,1020.0,8.092,1020.0,35.554,1020.0,53.719,1020.0,2.181,1020.0
2023-08-26 10:00:00,2511,2.444,238.977,2.607,1020.0,20.093,1020.0,7.169,1020.0,97.403,1020.0,8.098,1020.0,35.555,1020.0,53.721,1020.0,2.634,1020.0
2023-08-26 10:30:00,2512,1.836,53.073,3.219,1020.0,20.068,1020.0,7.187,1020.0,97.608,1020.0,8.098,1020.0,35.554,1020.0,53.719,1020.0,2.426,1020.0
2023-08-26 11:00:00,2513,3.697,254.101,2.991,1020.0,20.122,1020.0,7.169,1020.0,97.445,1020.0,8.094,1020.0,35.542,1020.0,53.703,1020.0,2.259,1020.0
2023-08-26 11:30:00,2514,1.976,283.657,3.248,1020.0,20.217,1020.0,7.439,1020.0,101.314,1020.0,8.108,1020.0,35.583,1020.0,53.758,1020.0,2.63,1020.0
2023-08-26 12:00:00,2515,6.183,10.784,3.035,1020.0,20.354,1020.0,7.532,1020.0,102.851,1020.0,8.112,1020.0,35.597,1020.0,53.778,1020.0,2.821,1020.0
2023-08-26 12:30:00,2516,6.577,354.418,2.832,1020.0,20.417,1020.0,7.547,1020.0,103.156,1020.0,8.111,1020.0,35.574,1020.0,53.748,1020.0,2.704,1020.0
2023-08-26 13:00:00,2517,4.646,65.822,2.136,1020.0,20.501,1020.0,7.6,1020.0,104.044,1020.0,8.112,1020.0,35.581,1020.0,53.757,1020.0,2.876,1020.0
2023-08-26 13:30:00,2518,2.192,130.495,2.806,1020.0,20.567,1020.0,7.584,1020.0,103.946,1020.0,8.111,1020.0,35.571,1020.0,53.745,1020.0,3.211,1020.0
2023-08-26 14:00:00,2519,7.702,85.573,2.837,1020.0,20.714,1020.0,7.689,1020.0,105.667,1020.0,8.115,1020.0,35.572,1020.0,53.748,1020.0,3.353,1020.0
2023-08-26 14:30:00,2520,3.448,231.204,3.909,1020.0,20.766,1020.0,7.816,1020.0,107.517,1020.0,8.118,1020.0,35.584,1020.0,53.764,1020.0,3.33,1020.0
2023-08-26 15:00:00,2521,2.361,195.781,3.878,1020.0,20.774,1020.0,7.809,1020.0,107.435,1020.0,8.118,1020.0,35.589,1020.0,53.77,1020.0,3.624,1020.0
2023-08-26 15:30:00,2522,3.171,107.519,3.645,1020.0,20.752,1020.0,7.821,1020.0,107.559,1020.0,8.12,1020.0,35.582,1020.0,53.761,1020.0,2.473,1020.0
2023-08-26 16:00:00,2523,3.834,50.368,3.605,1020.0,20.834,1020.0,7.895,1020.0,108.743,1020.0,8.121,1020.0,35.585,1020.0,53.766,1020.0,2.345,1020.0
2023-08-26 16:30:00,2524,4.303,239.494,3.969,1020.0,20.793,1020.0,7.871,1020.0,108.325,1020.0,8.123,1020.0,35.587,1020.0,53.768,1020.0,2.383,1020.0
2023-08-26 17:00:00,2525,7.083,232.067,3.458,1020.0,20.738,1020.0,7.815,1020.0,107.452,1020.0,8.12,1020.0,35.584,1020.0,53.763,1020.0,2.532,1020.0
2023-08-26 17:30:00,2526,7.946,148.797,4.088,1020.0,20.716,1020.0,7.799,1020.0,107.192,1020.0,8.12,1020.0,35.584,1020.0,53.764,1020.0,2.494,1020.0
2023-08-26 18:00:00,2527,1.522,182.939,4.276,1020.0,20.7,1020.0,7.787,1020.0,106.987,1020.0,8.119,1020.0,35.584,1020.0,53.764,1020.0,2.73,1020.0
2023-08-26 18:30:00,2528,3.016,39.686,4.062,1020.0,20.677,1020.0,7.75,1020.0,106.441,1020.0,8.118,1020.0,35.584,1020.0,53.763,1020.0,2.624,1020.0
2023-08-26 19:00:00,2529,10.116,170.047,4.352,1020.0,20.657,1020.0,7.717,1020.0,105.954,1020.0,8.117,1020.0,35.587,1020.0,53.767,1020.0,2.786,1020.0
2023-08-26 19:30:00,2530,8.585,111.209,4.666,1020.0,20.624,1020.0,7.663,1020.0,105.142,1020.0,8.115,1020.0,35.586,1020.0,53.766,1020.0,2.537,1020.0
2023-08-26 20:00:00,2531,6.873,104.976,4.363,1020.0,20.574,1020.0,7.606,1020.0,104.266,1020.0,8.113,1020.0,35.588,1020.0,53.768,1020.0,2.552,1020.0
2023-08-26 20:30:00,2532,3.76,131.303,4.121,1020.0,20.547,1020.0,7.554,1020.0,103.5,1020.0,8.112,1020.0,35.589,1020.0,53.769,1020.0,2.624,1020.0
2023-08-26 21:00:00,2533,2.541,108.013,3.08,1020.0,20.536,1020.0,7.556,1020.0,103.512,1020.0,8.112,1020.0,35.589,1020.0,53.769,1020.0,3.25,1020.0
2023-08-26 21:30:00,2534,4.991,66.963,4.402,1020.0,20.489,1020.0,7.507,1020.0,102.742,1020.0,8.111,1020.0,35.579,1020.0,53.755,1020.0,2.355,1020.0
2023-08-26 22:00:00,2535,1.241,200.011,3.888,1020.0,20.452,1020.0,7.472,1020.0,102.199,1020.0,8.108,1020.0,35.585,1020.0,53.763,1020.0,2.56,1020.0
2023-08-26 22:30:00,2536,5.88,69.34,4.016,1020.0,20.39,1020.0,7.39,1020.0,100.974,1020.0,8.11,1020.0,35.583,1020.0,53.76,1020.0,2.599,1020.0
2023-08-26 23:00:00,2537,4.011,202.723,4.682,1020.0,20.368,1020.0,7.397,1020.0,101.017,1020.0,8.108,1020.0,35.584,1020.0,53.76,1020.0,2.227,1020.0
2023-08-26 23:30:00,2538,2.979,247.118,4.018,1020.0,20.353,1020.0,7.361,1020.0,100.499,1020.0,8.109,1020.0,35.576,1020.0,53.75,1020.0,2.514,1020.0
2023-08-27 00:00:00,2539,0.721,46.677,4.709,1020.0,20.338,1020.0,7.269,1020.0,99.217,1020.0,8.108,1020.0,35.581,1020.0,53.756,1020.0,2.169,1020.0
2023-08-27 00:30:00,2540,6.533,185.082,4.462,1020.0,20.321,1020.0,7.286,1020.0,99.43,1020.0,8.106,1020.0,35.584,1020.0,53.761,1020.0,2.313,1020.0
2023-08-27 01:00:00,2541,2.453,165.644,,,20.288,1020.0,7.269,1020.0,99.132,1020.0,8.105,1020.0,35.583,1020.0,53.76,1020.0,1.995,1020.0
2023-08-27 01:30:00,2542,4.042,103.01,3.864,1020.0,20.222,1020.0,6.932,1020.0,94.423,1020.0,8.111,1020.0,35.579,1020.0,53.753,1020.0,2.438,1020.0
2023-08-27 02:00:00,2543,5.725,69.23,3.485,1020.0,20.13,1020.0,7.158,1020.0,97.329,1020.0,8.101,1020.0,35.572,1020.0,53.743,1020.0,2.576,1020.0
2023-08-27 02:30:00,2544,1.365,11.829,3.602,1020.0,20.149,1020.0,7.167,1020.0,97.498,1020.0,8.101,1020.0,35.581,1020.0,53.756,1020.0,2.791,1020.0
2023-08-27 03:00:00,2545,3.768,132.843,3.59,1020.0,20.118,1020.0,7.12,1020.0,96.803,1020.0,8.1,1020.0,35.58,1020.0,53.754,1020.0,2.434,1020.0
2023-08-27 03:30:00,2546,3.635,8.4,3.526,1020.0,20.084,1020.0,7.077,1020.0,96.155,1020.0,8.097,1020.0,35.575,1020.0,53.748,1020.0,2.331,1020.0
2023-08-27 04:00:00,2547,2.554,22.811,3.443,1020.0,20.019,1020.0,7.05,1020.0,95.672,1020.0,8.098,1020.0,35.571,1020.0,53.742,1020.0,2.424,1020.0
2023-08-27 04:30:00,2548,2.235,243.142,3.295,1020.0,19.965,1020.0,7.017,1020.0,95.119,1020.0,8.099,1020.0,35.571,1020.0,53.741,1020.0,2.119,1020.0
2023-08-27 05:00:00,2549,7.957,51.738,3.065,1020.0,19.937,1020.0,7.021,1020.0,95.137,1020.0,8.101,1020.0,35.568,1020.0,53.737,1020.0,2.032,1020.0
2023-08-27 05:30:00,2550,2.58,74.637,3.678,1020.0,19.886,1020.0,6.472,1020.0,,,8.108,1020.0,35.563,1020.0,53.731,1020.0,2.232,1020.0
2023-08-27 06:00:00,2551,1.936,108.301,3.58,1020.0,19.892,1020.0,6.629,1020.0,,,8.099,1020.0,35.567,1020.0,53.736,1020.0,2.173,1020.0
2023-08-27 06:30:00,2552,5.168,315.689,2.779,1020.0,19.867,1020.0,6.341,1020.0,,,8.104,1020.0,35.563,1020.0,53.731,1020.0,3.256,1020.0
2023-08-27 07:00:00,2553,5.583,8.193,2.062,1020.0,19.874,1020.0,6.59,1020.0,,,8.104,1020.0,35.568,1020.0,53.737,1020.0,3.057,1020.0
2023-08-27 07:30:00,2554,3.285,201.024,2.277,1020.0,19.867,1020.0,6.771,1020.0,,,8.098,1020.0,35.567,1020.0,53.736,1020.0,4.998,1020.0
2023-08-27 08:00:00,2555,4.688,172.739,1.82,1020.0,19.883,1020.0,7.032,1020.0,95.178,1020.0,8.098,1020.0,35.568,1020.0,53.737,1020.0,2.022,1020.0
2023-08-27 08:30:00,2556,1.088,287.865,2.077,1020.0,19.881,1020.0,7.089,1020.0,95.943,1020.0,8.099,1020.0,35.556,1020.0,53.721,1020.0,2.352,1020.0
2023-08-27 09:00:00,2557,1.902,336.084,1.922,1020.0,19.978,1020.0,7.181,1020.0,97.366,1020.0,8.098,1020.0,35.572,1020.0,53.742,1020.0,2.366,1020.0
2023-08-27 09:30:00,2558,2.073,306.214,2.205,1020.0,20.099,1020.0,7.27,1020.0,98.791,1020.0,8.099,1020.0,35.575,1020.0,53.747,1020.0,2.047,1020.0
2023-08-27 09:30:00,2559,2.073,306.214,2.205,1020.0,20.099,1020.0,7.27,1020.0,98.791,1020.0,8.099,1020.0,35.575,1020.0,53.747,1020.0,2.047,1020.0
2023-08-27 10:00:00,2560,4.152,256.209,2.141,1020.0,20.113,1020.0,7.283,1020.0,98.997,1020.0,8.101,1020.0,35.569,1020.0,53.74,1020.0,2.286,1020.0
2023-08-27 10:30:00,2561,2.512,214.508,2.031,1020.0,20.201,1020.0,7.34,1020.0,99.945,1020.0,8.103,1020.0,35.569,1020.0,53.74,1020.0,2.764,1020.0
2023-08-27 11:00:00,2562,3.273,66.849,1.911,1020.0,20.374,1020.0,7.431,1020.0,101.489,1020.0,8.106,1020.0,35.576,1020.0,53.75,1020.0,2.615,1020.0
2023-08-27 11:30:00,2563,1.389,206.665,2.212,1020.0,20.487,1020.0,7.508,1020.0,102.764,1020.0,8.107,1020.0,35.58,1020.0,53.756,1020.0,2.542,1020.0
2023-08-27 12:00:00,2564,4.629,6.454,2.219,1020.0,20.634,1020.0,7.596,1020.0,104.241,1020.0,8.108,1020.0,35.578,1020.0,53.755,1020.0,2.691,1020.0
2023-08-27 12:30:00,2565,6.303,12.198,2.228,1020.0,20.781,1020.0,7.698,1020.0,105.919,1020.0,8.112,1020.0,35.582,1020.0,53.761,1020.0,2.597,1020.0
2023-08-27 13:00:00,2566,8.009,51.51,2.353,1020.0,21.081,1020.0,7.717,1020.0,106.742,1020.0,8.107,1020.0,35.554,1020.0,53.726,1020.0,2.597,1020.0
2023-08-27 13:30:00,2567,1.596,358.047,2.127,1020.0,21.356,1020.0,7.731,1020.0,107.481,1020.0,8.101,1020.0,35.58,1020.0,53.764,1020.0,2.678,1020.0
2023-08-27 14:00:00,2568,4.45,37.806,2.373,1020.0,21.552,1020.0,7.874,1020.0,109.863,1020.0,8.108,1020.0,35.597,1020.0,53.79,1020.0,2.806,1020.0
2023-08-27 14:30:00,2569,3.573,140.611,2.409,1020.0,21.622,1020.0,7.916,1020.0,110.596,1020.0,8.108,1020.0,35.601,1020.0,53.797,1020.0,2.82,1020.0
2023-08-27 15:00:00,2570,4.887,16.488,3.206,1020.0,21.646,1020.0,7.975,1020.0,111.45,1020.0,8.111,1020.0,35.583,1020.0,53.772,1020.0,2.676,1020.0
2023-08-27 15:30:00,2571,2.87,114.307,3.23,1020.0,21.543,1020.0,8.017,1020.0,111.846,1020.0,8.11,1020.0,35.597,1020.0,53.791,1020.0,2.79,1020.0
2023-08-27 16:00:00,2572,7.839,96.648,3.796,1020.0,21.414,1020.0,8.046,1020.0,111.989,1020.0,8.115,1020.0,35.6,1020.0,53.793,1020.0,2.788,1020.0
2023-08-27 16:30:00,2573,6.341,47.826,3.399,1020.0,21.334,1020.0,7.974,1020.0,110.832,1020.0,8.113,1020.0,35.599,1020.0,53.789,1020.0,2.654,1020.0
2023-08-27 17:00:00,2574,5.624,34.6,3.119,1020.0,21.276,1020.0,7.936,1020.0,110.182,1020.0,8.112,1020.0,35.599,1020.0,53.79,1020.0,2.502,1020.0
2023-08-27 17:30:00,2575,4.99,334.059,2.921,1020.0,21.226,1020.0,7.918,1020.0,109.839,1020.0,8.113,1020.0,35.599,1020.0,53.789,1020.0,2.573,1020.0
2023-08-27 18:00:00,2576,2.177,272.498,3.536,1020.0,21.211,1020.0,7.921,1020.0,109.86,1020.0,8.113,1020.0,35.604,1020.0,53.796,1020.0,2.561,1020.0
2023-08-27 18:30:00,2577,5.831,152.93,3.464,1020.0,21.195,1020.0,7.882,1020.0,109.269,1020.0,8.11,1020.0,35.605,1020.0,53.796,1020.0,2.589,1020.0
2023-08-27 19:00:00,2578,5.093,97.415,3.327,1020.0,21.155,1020.0,7.836,1020.0,108.572,1020.0,8.11,1020.0,35.602,1020.0,53.792,1020.0,2.675,1020.0
2023-08-27 19:30:00,2579,4.669,33.88,3.751,1020.0,21.124,1020.0,7.811,1020.0,108.161,1020.0,8.109,1020.0,35.606,1020.0,53.797,1020.0,2.52,1020.0
2023-08-27 20:00:00,2580,6.866,74.507,3.725,1020.0,21.127,1020.0,7.772,1020.0,107.632,1020.0,8.107,1020.0,35.611,1020.0,53.804,1020.0,2.696,1020.0
2023-08-27 20:30:00,2581,3.269,118.899,3.435,1020.0,21.081,1020.0,7.722,1020.0,106.838,1020.0,8.105,1020.0,35.609,1020.0,53.8,1020.0,2.634,1020.0
2023-08-27 21:00:00,2582,4.864,167.873,3.472,1020.0,21.013,1020.0,7.674,1020.0,106.043,1020.0,8.104,1020.0,35.608,1020.0,53.798,1020.0,2.756,1020.0
2023-08-27 21:30:00,2583,2.387,152.918,3.684,1020.0,20.93,1020.0,7.62,1020.0,105.151,1020.0,8.105,1020.0,35.604,1020.0,53.792,1020.0,2.432,1020.0
2023-08-27 22:00:00,2584,3.284,175.198,3.815,1020.0,20.849,1020.0,7.519,1020.0,103.597,1020.0,8.105,1020.0,35.59,1020.0,53.773,1020.0,2.255,1020.0
2023-08-27 22:30:00,2585,3.231,140.299,1.699,1020.0,20.815,1020.0,7.235,1020.0,99.622,1020.0,8.109,1020.0,35.59,1020.0,53.773,1020.0,2.009,1020.0
2023-08-27 23:00:00,2586,0.75,140.595,2.712,1020.0,20.78,1020.0,7.014,1020.0,96.516,1020.0,8.12,1020.0,35.582,1020.0,53.762,1020.0,2.608,1020.0
2023-08-27 23:30:00,2587,6.8,234.547,4.194,1020.0,20.922,1020.0,6.85,1020.0,94.516,1020.0,8.11,1020.0,35.602,1020.0,53.79,1020.0,2.499,1020.0
2023-08-28 00:00:00,2588,6.284,273.109,4.385,1020.0,20.901,1020.0,6.919,1020.0,95.425,1020.0,8.106,1020.0,35.595,1020.0,53.78,1020.0,2.564,1020.0
2023-08-28 00:30:00,2589,6.82,257.645,4.003,1020.0,20.858,1020.0,6.996,1020.0,96.394,1020.0,8.109,1020.0,35.573,1020.0,53.75,1020.0,2.957,1020.0
2023-08-28 01:00:00,2590,2.523,214.451,3.193,1020.0,20.782,1020.0,6.451,1020.0,,,8.105,1020.0,35.568,1020.0,53.743,1020.0,2.501,1020.0
2023-08-28 01:30:00,2591,2.278,118.092,2.857,1020.0,20.599,1020.0,6.926,1020.0,94.934,1020.0,8.107,1020.0,35.486,1020.0,53.631,1020.0,1.733,1020.0
2023-08-28 02:00:00,2592,2.006,57.871,3.231,1020.0,20.587,1020.0,6.569,1020.0,,,8.104,1020.0,35.493,1020.0,53.64,1020.0,1.885,1020.0
2023-08-28 02:30:00,2593,3.366,297.88,2.729,1020.0,20.725,1020.0,7.24,1020.0,99.503,1020.0,8.1,1020.0,35.554,1020.0,53.724,1020.0,2.16,1020.0
2023-08-28 03:00:00,2594,1.822,91.636,3.565,1020.0,20.634,1020.0,6.044,1020.0,,,8.101,1020.0,35.526,1020.0,53.685,1020.0,1.951,1020.0
2023-08-28 03:30:00,2595,3.042,59.883,3.75,1020.0,20.682,1020.0,6.836,1020.0,93.893,1020.0,8.102,1020.0,35.571,1020.0,53.745,1020.0,2.212,1020.0
2023-08-28 04:00:00,2596,3.546,93.958,3.397,1020.0,20.681,1020.0,6.887,1020.0,94.599,1020.0,8.105,1020.0,35.573,1020.0,53.748,1020.0,2.317,1020.0
2023-08-28 04:30:00,2597,3.491,121.34,2.95,1020.0,20.618,1020.0,6.838,1020.0,93.807,1020.0,8.101,1020.0,35.562,1020.0,53.734,1020.0,2.395,1020.0
2023-08-28 05:00:00,2598,0.738,229.467,3.211,1020.0,20.57,1020.0,6.852,1020.0,93.913,1020.0,8.103,1020.0,35.557,1020.0,53.726,1020.0,2.402,1020.0
2023-08-28 05:30:00,2599,5.892,267.816,2.583,1020.0,20.562,1020.0,6.904,1020.0,94.604,1020.0,8.098,1020.0,35.561,1020.0,53.731,1020.0,2.127,1020.0
2023-08-28 06:00:00,2600,4.498,230.03,4.722,1020.0,20.553,1020.0,6.211,1020.0,,,8.093,1020.0,35.561,1020.0,53.731,1020.0,2.11,1020.0
2023-08-28 06:30:00,2601,1.968,358.419,3.527,1020.0,20.541,1020.0,6.694,1020.0,,,8.092,1020.0,35.561,1020.0,53.73,1020.0,1.917,1020.0
2023-08-28 07:00:00,2602,6.227,17.834,1.881,1020.0,20.53,1020.0,6.994,1020.0,95.788,1020.0,8.09,1020.0,35.558,1020.0,53.727,1020.0,2.876,1020.0
2023-08-28 07:30:00,2603,1.74,200.259,2.188,1020.0,20.508,1020.0,6.729,1020.0,92.119,1020.0,8.094,1020.0,35.552,1020.0,53.718,1020.0,2.405,1020.0
2023-08-28 08:00:00,2604,6.234,100.684,1.765,1020.0,20.5,1020.0,7.116,1020.0,97.397,1020.0,8.094,1020.0,35.542,1020.0,53.705,1020.0,1.886,1020.0
2023-08-28 08:30:00,2605,1.159,286.24,1.872,1020.0,20.507,1020.0,7.138,1020.0,97.704,1020.0,8.094,1020.0,35.531,1020.0,53.69,1020.0,1.878,1020.0
2023-08-28 09:00:00,2606,0.926,253.823,2.074,1020.0,20.555,1020.0,7.241,1020.0,99.196,1020.0,8.095,1020.0,35.537,1020.0,53.699,1020.0,1.821,1020.0
2023-08-28 09:30:00,2607,11.536,358.936,1.653,1020.0,20.626,1020.0,7.319,1020.0,100.394,1020.0,8.097,1020.0,35.534,1020.0,53.695,1020.0,2.135,1020.0
2023-08-28 09:30:00,2608,11.536,358.936,1.653,1020.0,20.626,1020.0,7.319,1020.0,100.394,1020.0,8.097,1020.0,35.534,1020.0,53.695,1020.0,2.135,1020.0
2023-08-28 10:00:00,2609,3.69,100.175,1.602,1020.0,20.685,1020.0,7.318,1020.0,100.484,1020.0,8.096,1020.0,35.519,1020.0,53.676,1020.0,2.162,1020.0
2023-08-28 10:30:00,2610,7.666,351.378,1.39,1020.0,20.726,1020.0,7.375,1020.0,101.352,1020.0,8.099,1020.0,35.534,1020.0,53.697,1020.0,1.971,1020.0
2023-08-28 11:00:00,2611,4.805,344.724,1.696,1020.0,20.804,1020.0,7.442,1020.0,102.411,1020.0,8.1,1020.0,35.536,1020.0,53.7,1020.0,2.207,1020.0
